#,id,amount_requested,purpose,term_months,monthly_income,existing_loans,risk_score,ai_decision,ml_scoring_output,status,notes,submitted_at,reviewed_at,updated_at,credit_score_records,user_id
865,865,861979.00,business,36,86624.14,1,,reject,,rejected,,2025-05-02 05:15:05.041904,,2025-05-02 05:15:05.041931,,54
866,866,71400.00,education,60,43542.97,0,,reject,,rejected,,2025-05-02 05:15:05.235580,,2025-05-02 05:15:05.235606,,86
867,867,281834.00,personal,48,87488.50,1,,reject,,rejected,,2025-05-02 05:15:05.429390,,2025-05-02 05:15:05.429428,,167
868,868,738818.00,home,60,54229.93,1,,reject,,rejected,,2025-05-02 05:15:05.690024,,2025-05-02 05:15:05.690051,,82
869,869,415288.00,business,60,90906.28,0,,approve,,approved,,2025-05-02 05:15:05.964678,,2025-05-02 05:15:05.964704,,13
870,870,814718.00,medical,36,100354.65,1,,reject,,rejected,,2025-05-02 05:15:06.214636,,2025-05-02 05:15:06.214663,,109
871,871,689607.00,medical,24,114242.96,1,,approve,,approved,,2025-05-02 05:15:06.418702,,2025-05-02 05:15:06.418739,,234
872,872,532055.00,education,60,104997.84,1,,reject,,rejected,,2025-05-02 05:15:06.663386,,2025-05-02 05:15:06.663413,,258
873,873,594246.00,personal,60,84558.85,1,,reject,,rejected,,2025-05-02 05:15:06.918293,,2025-05-02 05:15:06.918329,,226
874,874,477261.00,medical,36,122145.21,1,,reject,,rejected,,2025-05-02 05:15:07.224178,,2025-05-02 05:15:07.224217,,132
875,875,70504.00,personal,48,98582.29,0,,reject,,rejected,,2025-05-02 05:15:07.468943,,2025-05-02 05:15:07.468970,,52
876,876,889958.00,personal,12,23978.69,1,,reject,,rejected,,2025-05-02 05:15:07.795210,,2025-05-02 05:15:07.795247,,294
877,877,325202.00,business,60,30252.34,0,,reject,,rejected,,2025-05-02 05:15:08.030980,,2025-05-02 05:15:08.031018,,216
878,878,850804.00,medical,48,54975.11,1,,reject,,rejected,,2025-05-02 05:15:08.265608,,2025-05-02 05:15:08.265648,,131
879,879,592625.00,business,24,59177.06,1,,reject,,rejected,,2025-05-02 05:15:08.530672,,2025-05-02 05:15:08.530709,,143
880,880,524003.00,medical,24,106717.32,0,,reject,,rejected,,2025-05-02 05:15:08.744681,,2025-05-02 05:15:08.744708,,213
881,881,423025.00,home,12,90005.01,1,,approve,,approved,,2025-05-02 05:15:08.928403,,2025-05-02 05:15:08.928441,,84
882,882,886685.00,medical,48,22111.25,0,,reject,,rejected,,2025-05-02 05:15:09.234239,,2025-05-02 05:15:09.234266,,219
883,883,944442.00,personal,24,18400.42,1,,reject,,rejected,,2025-05-02 05:15:09.540203,,2025-05-02 05:15:09.540230,,217
884,884,656279.00,medical,48,36455.03,1,,reject,,rejected,,2025-05-02 05:15:09.723787,,2025-05-02 05:15:09.723813,,266
885,885,520212.00,home,48,74512.98,1,,reject,,rejected,,2025-05-02 05:15:09.948264,,2025-05-02 05:15:09.948291,,188
886,886,358260.00,education,36,43655.19,1,,reject,,rejected,,2025-05-02 05:15:10.131813,,2025-05-02 05:15:10.131839,,254
887,887,427247.00,business,24,59792.46,1,,reject,,rejected,,2025-05-02 05:15:10.335766,,2025-05-02 05:15:10.335793,,112
888,888,259959.00,medical,60,92498.94,1,,approve,,approved,,2025-05-02 05:15:10.539661,,2025-05-02 05:15:10.539687,,76
889,889,777614.00,personal,48,51952.11,0,,approve,,approved,,2025-05-02 05:15:10.835485,,2025-05-02 05:15:10.835511,,230
890,890,643225.00,education,60,15883.13,1,,reject,,rejected,,2025-05-02 05:15:11.039435,,2025-05-02 05:15:11.039467,,48
891,891,974761.00,medical,48,45923.82,1,,reject,,rejected,,2025-05-02 05:15:11.538692,,2025-05-02 05:15:11.538719,,120
892,892,434574.00,home,12,27700.93,1,,reject,,rejected,,2025-05-02 05:15:11.763340,,2025-05-02 05:15:11.763377,,159
893,893,60522.00,home,36,95034.40,0,,reject,,rejected,,2025-05-02 05:15:12.018268,,2025-05-02 05:15:12.018310,,154
894,894,142125.00,business,36,28241.34,0,,approve,,approved,,2025-05-02 05:15:12.304707,,2025-05-02 05:15:12.304744,,232
895,895,143031.00,education,48,106244.23,1,,reject,,rejected,,2025-05-02 05:15:12.539247,,2025-05-02 05:15:12.539273,,283
896,896,743771.00,business,60,103368.55,0,,reject,,rejected,,2025-05-02 05:15:12.773841,,2025-05-02 05:15:12.773868,,244
897,897,145726.00,home,36,34467.55,0,,approve,,approved,,2025-05-02 05:15:13.038905,,2025-05-02 05:15:13.038935,,298
898,898,873427.00,personal,36,114260.46,1,,reject,,rejected,,2025-05-02 05:15:13.279176,,2025-05-02 05:15:13.279203,,135
899,899,590311.00,home,24,114260.46,0,,reject,,rejected,,2025-05-02 05:15:13.559294,,2025-05-02 05:15:13.559333,,135
900,900,404908.00,education,60,62015.28,1,,reject,,rejected,,2025-05-02 05:15:13.722314,,2025-05-02 05:15:13.722340,,1
901,901,703987.00,education,12,81976.95,1,,reject,,rejected,,2025-05-02 05:15:13.926402,,2025-05-02 05:15:13.926441,,51
902,902,837369.00,medical,12,97437.82,0,,reject,,rejected,,2025-05-02 05:15:14.130340,,2025-05-02 05:15:14.130378,,200
903,903,414250.00,education,36,68063.06,0,,reject,,rejected,,2025-05-02 05:15:14.398341,,2025-05-02 05:15:14.398378,,172
904,904,325642.00,personal,48,65536.73,0,,reject,,rejected,,2025-05-02 05:15:14.844075,,2025-05-02 05:15:14.844113,,268
905,905,475990.00,medical,12,91560.80,1,,reject,,rejected,,2025-05-02 05:15:15.047880,,2025-05-02 05:15:15.047907,,193
906,906,903241.00,business,48,69770.42,1,,reject,,rejected,,2025-05-02 05:15:15.558795,,2025-05-02 05:15:15.558834,,119
907,907,135932.00,medical,60,87738.61,1,,reject,,rejected,,2025-05-02 05:15:15.925768,,2025-05-02 05:15:15.925796,,211
908,908,731060.00,business,48,120090.45,1,,reject,,rejected,,2025-05-02 05:15:16.141264,,2025-05-02 05:15:16.141300,,53
909,909,810486.00,education,36,123646.31,1,,reject,,rejected,,2025-05-02 05:15:16.392821,,2025-05-02 05:15:16.392846,,3
910,910,52930.00,business,36,60724.14,0,,reject,,rejected,,2025-05-02 05:15:16.640813,,2025-05-02 05:15:16.640840,,183
911,911,352943.00,education,60,80149.69,1,,reject,,rejected,,2025-05-02 05:15:17.080316,,2025-05-02 05:15:17.080342,,250
912,912,485787.00,business,24,46544.05,0,,reject,,rejected,,2025-05-02 05:15:17.298215,,2025-05-02 05:15:17.298242,,45
913,913,894575.00,medical,60,27700.93,1,,reject,,rejected,,2025-05-02 05:15:17.580098,,2025-05-02 05:15:17.580125,,159
914,914,894573.00,education,60,97437.82,0,,approve,,approved,,2025-05-02 05:15:17.845276,,2025-05-02 05:15:17.845315,,200
915,915,604965.00,home,60,87696.59,0,,reject,,rejected,,2025-05-02 05:15:18.079803,,2025-05-02 05:15:18.079829,,246
916,916,864408.00,business,24,65536.73,0,,reject,,rejected,,2025-05-02 05:15:18.334803,,2025-05-02 05:15:18.334830,,268
917,917,714734.00,medical,12,107109.52,1,,reject,,rejected,,2025-05-02 05:15:18.538678,,2025-05-02 05:15:18.538705,,252
918,918,445251.00,personal,60,69770.42,0,,reject,,rejected,,2025-05-02 05:15:18.752818,,2025-05-02 05:15:18.752847,,119
919,919,398971.00,business,48,117505.87,0,,reject,,rejected,,2025-05-02 05:15:19.058828,,2025-05-02 05:15:19.058856,,95
920,920,522136.00,education,36,41156.33,1,,reject,,rejected,,2025-05-02 05:15:19.242268,,2025-05-02 05:15:19.242295,,30
921,921,123230.00,personal,36,123646.31,1,,approve,,approved,,2025-05-02 05:15:19.517671,,2025-05-02 05:15:19.517708,,3
922,922,866374.00,medical,48,19455.46,0,,reject,,rejected,,2025-05-02 05:15:19.753437,,2025-05-02 05:15:19.753474,,150
923,923,817224.00,business,12,123552.37,1,,reject,,rejected,,2025-05-02 05:15:19.936988,,2025-05-02 05:15:19.937015,,275
924,924,401628.00,medical,36,60724.14,0,,approve,,approved,,2025-05-02 05:15:20.253165,,2025-05-02 05:15:20.253193,,183
925,925,901588.00,education,24,90999.63,1,,approve,,approved,,2025-05-02 05:15:20.518298,,2025-05-02 05:15:20.518324,,105
926,926,200619.00,home,12,78010.24,0,,reject,,rejected,,2025-05-02 05:15:20.722539,,2025-05-02 05:15:20.722576,,171
927,927,605453.00,business,36,72494.35,0,,reject,,rejected,,2025-05-02 05:15:20.936702,,2025-05-02 05:15:20.936750,,98
928,928,187091.00,education,12,94843.87,0,,reject,,rejected,,2025-05-02 05:15:21.242438,,2025-05-02 05:15:21.242475,,212
929,929,104757.00,personal,36,34467.55,1,,approve,,approved,,2025-05-02 05:15:21.761747,,2025-05-02 05:15:21.761784,,298
930,930,974617.00,medical,36,28069.94,0,,reject,,rejected,,2025-05-02 05:15:22.190052,,2025-05-02 05:15:22.190080,,176
931,931,884655.00,home,12,28069.94,0,,reject,,rejected,,2025-05-02 05:15:22.444910,,2025-05-02 05:15:22.444939,,176
932,932,444598.00,education,48,80211.12,1,,reject,,rejected,,2025-05-02 05:15:22.689938,,2025-05-02 05:15:22.689965,,239
933,933,667760.00,business,36,123558.48,0,,reject,,rejected,,2025-05-02 05:15:22.975280,,2025-05-02 05:15:22.975321,,241
934,934,306506.00,education,48,90678.25,0,,reject,,rejected,,2025-05-02 05:15:23.230165,,2025-05-02 05:15:23.230206,,185
935,935,971384.00,business,60,14489.53,0,,reject,,rejected,,2025-05-02 05:15:23.484945,,2025-05-02 05:15:23.484972,,128
936,936,219180.00,business,48,44029.10,0,,reject,,rejected,,2025-05-02 05:15:23.739969,,2025-05-02 05:15:23.740009,,50
937,937,451456.00,personal,12,106862.55,0,,reject,,rejected,,2025-05-02 05:15:23.964511,,2025-05-02 05:15:23.964551,,144
938,938,894742.00,home,60,106717.32,1,,reject,,rejected,,2025-05-02 05:15:24.353785,,2025-05-02 05:15:24.353825,,213
939,939,664135.00,medical,48,92413.67,0,,reject,,rejected,,2025-05-02 05:15:24.537326,,2025-05-02 05:15:24.537365,,182
940,940,629372.00,business,24,119309.95,0,,reject,,rejected,,2025-05-02 05:15:24.792614,,2025-05-02 05:15:24.792652,,290
941,941,973418.00,education,48,107587.92,0,,reject,,rejected,,2025-05-02 05:15:25.047343,,2025-05-02 05:15:25.047370,,61
942,942,822328.00,home,12,23658.89,1,,reject,,rejected,,2025-05-02 05:15:25.304392,,2025-05-02 05:15:25.304419,,72
943,943,474503.00,medical,48,80149.69,1,,reject,,rejected,,2025-05-02 05:15:25.557116,,2025-05-02 05:15:25.557144,,250
944,944,896015.00,medical,12,100354.65,0,,reject,,rejected,,2025-05-02 05:15:25.791802,,2025-05-02 05:15:25.791831,,109
945,945,170037.00,education,48,51952.11,1,,approve,,approved,,2025-05-02 05:15:26.046780,,2025-05-02 05:15:26.046810,,230
946,946,52988.00,medical,36,100979.98,0,,reject,,rejected,,2025-05-02 05:15:26.250569,,2025-05-02 05:15:26.250595,,19
947,947,355572.00,medical,12,56715.52,0,,reject,,rejected,,2025-05-02 05:15:26.485337,,2025-05-02 05:15:26.485373,,158
948,948,517834.00,personal,48,90005.01,1,,reject,,rejected,,2025-05-02 05:15:26.750384,,2025-05-02 05:15:26.750422,,84
949,949,64038.00,education,24,95034.40,0,,reject,,rejected,,2025-05-02 05:15:26.982928,,2025-05-02 05:15:26.982955,,154
950,950,815428.00,education,12,91738.40,1,,reject,,rejected,,2025-05-02 05:15:27.280495,,2025-05-02 05:15:27.280533,,148
951,951,360208.00,business,60,12637.01,0,,reject,,rejected,,2025-05-02 05:15:27.718502,,2025-05-02 05:15:27.718529,,160
952,952,884949.00,home,60,115537.26,0,,reject,,rejected,,2025-05-02 05:15:27.963175,,2025-05-02 05:15:27.963202,,210
953,953,539285.00,home,24,27700.93,0,,reject,,rejected,,2025-05-02 05:15:28.269090,,2025-05-02 05:15:28.269119,,159
954,954,309736.00,business,24,33496.24,1,,reject,,rejected,,2025-05-02 05:15:28.498795,,2025-05-02 05:15:28.498832,,41
955,955,579567.00,personal,36,97487.74,1,,approve,,approved,,2025-05-02 05:15:28.749805,,2025-05-02 05:15:28.749831,,238
956,956,992886.00,business,36,121028.44,1,,reject,,rejected,,2025-05-02 05:15:28.963949,,2025-05-02 05:15:28.963979,,156
957,957,892575.00,medical,12,16225.22,1,,reject,,rejected,,2025-05-02 05:15:29.269760,,2025-05-02 05:15:29.269787,,100
958,958,512599.00,business,60,21644.35,0,,reject,,rejected,,2025-05-02 05:15:29.453370,,2025-05-02 05:15:29.453397,,300
959,959,355104.00,personal,24,90678.25,0,,reject,,rejected,,2025-05-02 05:15:29.687903,,2025-05-02 05:15:29.687929,,185
960,960,687751.00,home,48,88816.35,1,,reject,,rejected,,2025-05-02 05:15:30.055128,,2025-05-02 05:15:30.055155,,162
961,961,569715.00,business,48,80244.20,0,,reject,,rejected,,2025-05-02 05:15:30.290107,,2025-05-02 05:15:30.290134,,224
962,962,853215.00,education,24,20817.00,1,,reject,,rejected,,2025-05-02 05:15:30.555145,,2025-05-02 05:15:30.555172,,88
963,963,579317.00,personal,48,28241.34,0,,reject,,rejected,,2025-05-02 05:15:30.789931,,2025-05-02 05:15:30.789970,,232
964,964,565428.00,home,24,45923.82,0,,reject,,rejected,,2025-05-02 05:15:31.105861,,2025-05-02 05:15:31.105888,,120
965,965,240683.00,medical,12,91738.40,1,,reject,,rejected,,2025-05-02 05:15:31.422097,,2025-05-02 05:15:31.422129,,148
966,966,604322.00,personal,12,95034.40,0,,reject,,rejected,,2025-05-02 05:15:31.758428,,2025-05-02 05:15:31.758454,,154
967,967,379841.00,education,24,36455.03,0,,reject,,rejected,,2025-05-02 05:15:31.962353,,2025-05-02 05:15:31.962379,,266
968,968,338637.00,business,60,54229.93,0,,reject,,rejected,,2025-05-02 05:15:32.178004,,2025-05-02 05:15:32.178031,,82
969,969,612777.00,medical,48,72783.94,0,,reject,,rejected,,2025-05-02 05:15:32.361499,,2025-05-02 05:15:32.361525,,49
970,970,761558.00,home,48,46544.05,1,,reject,,rejected,,2025-05-02 05:15:32.596090,,2025-05-02 05:15:32.596117,,45
971,971,699239.00,education,60,51952.11,1,,approve,,approved,,2025-05-02 05:15:32.850856,,2025-05-02 05:15:32.850889,,230
972,972,83939.00,medical,12,28241.34,0,,reject,,rejected,,2025-05-02 05:15:33.107147,,2025-05-02 05:15:33.107174,,232
973,973,828688.00,education,24,61040.20,0,,reject,,rejected,,2025-05-02 05:15:33.350613,,2025-05-02 05:15:33.350642,,11
974,974,470901.00,education,60,80211.12,0,,reject,,rejected,,2025-05-02 05:15:33.564645,,2025-05-02 05:15:33.564672,,239
975,975,535707.00,personal,24,106244.23,1,,reject,,rejected,,2025-05-02 05:15:33.799486,,2025-05-02 05:15:33.799525,,283
976,976,580738.00,personal,36,59247.85,1,,reject,,rejected,,2025-05-02 05:15:34.064400,,2025-05-02 05:15:34.064427,,191
977,977,729617.00,education,48,20373.79,0,,reject,,rejected,,2025-05-02 05:15:34.278541,,2025-05-02 05:15:34.278568,,8
978,978,848773.00,medical,48,31665.52,1,,reject,,rejected,,2025-05-02 05:15:34.462036,,2025-05-02 05:15:34.462076,,202
979,979,76542.00,medical,12,91738.40,0,,reject,,rejected,,2025-05-02 05:15:34.696594,,2025-05-02 05:15:34.696620,,148
980,980,215415.00,personal,24,14986.58,1,,reject,,rejected,,2025-05-02 05:15:34.961639,,2025-05-02 05:15:34.961665,,47
981,981,462119.00,medical,36,80211.12,1,,reject,,rejected,,2025-05-02 05:15:35.196331,,2025-05-02 05:15:35.196369,,239
982,982,289851.00,home,12,59177.06,0,,reject,,rejected,,2025-05-02 05:15:35.492226,,2025-05-02 05:15:35.492263,,143
983,983,739371.00,home,24,90005.01,0,,approve,,approved,,2025-05-02 05:15:35.747127,,2025-05-02 05:15:35.747174,,84
984,984,750942.00,medical,24,41156.33,0,,reject,,rejected,,2025-05-02 05:15:35.951059,,2025-05-02 05:15:35.951098,,30
985,985,416681.00,medical,24,92413.67,1,,reject,,rejected,,2025-05-02 05:15:36.176655,,2025-05-02 05:15:36.176695,,182
986,986,923089.00,medical,48,61040.20,0,,approve,,approved,,2025-05-02 05:15:36.472876,,2025-05-02 05:15:36.472917,,11
987,987,826961.00,business,60,21644.35,0,,reject,,rejected,,2025-05-02 05:15:36.656214,,2025-05-02 05:15:36.656244,,300
988,988,116931.00,education,24,59792.46,1,,reject,,rejected,,2025-05-02 05:15:36.951849,,2025-05-02 05:15:36.951879,,112
989,989,383312.00,home,48,90906.28,0,,approve,,approved,,2025-05-02 05:15:37.166234,,2025-05-02 05:15:37.166281,,13
990,990,584128.00,personal,36,120044.21,1,,reject,,rejected,,2025-05-02 05:15:37.461592,,2025-05-02 05:15:37.461623,,225
991,991,268955.00,personal,24,78010.24,0,,reject,,rejected,,2025-05-02 05:15:37.696056,,2025-05-02 05:15:37.696086,,171
992,992,939583.00,education,12,15154.57,1,,reject,,rejected,,2025-05-02 05:15:38.175235,,2025-05-02 05:15:38.175280,,125
993,993,366471.00,medical,60,109398.24,1,,reject,,rejected,,2025-05-02 05:15:38.368884,,2025-05-02 05:15:38.368914,,24
994,994,78254.00,personal,12,83236.25,0,,reject,,rejected,,2025-05-02 05:15:38.621004,,2025-05-02 05:15:38.621049,,23
995,995,972104.00,medical,12,88816.35,0,,reject,,rejected,,2025-05-02 05:15:38.916138,,2025-05-02 05:15:38.916185,,162
996,996,314457.00,home,12,95034.40,1,,reject,,rejected,,2025-05-02 05:15:39.174896,,2025-05-02 05:15:39.174941,,154
997,997,295827.00,medical,24,91560.80,0,,reject,,rejected,,2025-05-02 05:15:39.460365,,2025-05-02 05:15:39.460405,,193
998,998,242449.00,business,36,105099.80,0,,reject,,rejected,,2025-05-02 05:15:39.679045,,2025-05-02 05:15:39.679085,,299
999,999,310276.00,business,12,121028.44,0,,reject,,rejected,,2025-05-02 05:15:39.923204,,2025-05-02 05:15:39.923246,,156
1000,1000,437440.00,home,60,49852.46,0,,reject,,rejected,,2025-05-02 05:15:40.163953,,2025-05-02 05:15:40.164000,,115
1001,1001,572198.00,business,36,92498.94,0,,approve,,approved,,2025-05-02 05:15:40.378270,,2025-05-02 05:15:40.378313,,76
1002,1002,636371.00,education,24,120044.21,0,,reject,,rejected,,2025-05-02 05:15:40.990204,,2025-05-02 05:15:40.990243,,225
1003,1003,318363.00,personal,12,63543.85,1,,reject,,rejected,,2025-05-02 05:15:41.316967,,2025-05-02 05:15:41.317008,,40
1004,1004,641011.00,medical,48,22111.25,0,,reject,,rejected,,2025-05-02 05:15:41.663553,,2025-05-02 05:15:41.663591,,219
1005,1005,918049.00,medical,12,91832.49,0,,reject,,rejected,,2025-05-02 05:15:41.877701,,2025-05-02 05:15:41.877764,,69
1006,1006,651546.00,education,36,80935.22,1,,reject,,rejected,,2025-05-02 05:15:42.265158,,2025-05-02 05:15:42.265199,,70
1007,1007,944778.00,home,12,86624.14,0,,reject,,rejected,,2025-05-02 05:15:42.581323,,2025-05-02 05:15:42.581364,,54
1008,1008,376856.00,business,48,106244.23,1,,reject,,rejected,,2025-05-02 05:15:42.764861,,2025-05-02 05:15:42.764912,,283
1009,1009,367223.00,education,48,64680.61,0,,reject,,rejected,,2025-05-02 05:15:42.978905,,2025-05-02 05:15:42.978947,,113
1010,1010,76853.00,personal,60,49852.46,0,,reject,,rejected,,2025-05-02 05:15:43.173916,,2025-05-02 05:15:43.173955,,115
1011,1011,241474.00,medical,24,83236.25,0,,reject,,rejected,,2025-05-02 05:15:43.432862,,2025-05-02 05:15:43.432900,,23
1012,1012,161822.00,medical,24,109398.24,0,,reject,,rejected,,2025-05-02 05:15:43.662116,,2025-05-02 05:15:43.662154,,24
1013,1013,98928.00,home,60,27700.93,0,,reject,,rejected,,2025-05-02 05:15:43.886552,,2025-05-02 05:15:43.886596,,159
1014,1014,879469.00,business,36,121028.44,1,,reject,,rejected,,2025-05-02 05:15:44.049812,,2025-05-02 05:15:44.049849,,156
1015,1015,423977.00,home,12,47706.29,1,,reject,,rejected,,2025-05-02 05:15:44.263879,,2025-05-02 05:15:44.263918,,124
1016,1016,425003.00,education,36,47706.29,0,,approve,,approved,,2025-05-02 05:15:44.467800,,2025-05-02 05:15:44.467839,,124
1017,1017,516953.00,business,48,19754.40,0,,reject,,rejected,,2025-05-02 05:15:44.702609,,2025-05-02 05:15:44.702649,,151
1018,1018,327262.00,personal,60,71523.38,0,,reject,,rejected,,2025-05-02 05:15:44.969105,,2025-05-02 05:15:44.969144,,36
1019,1019,856713.00,medical,24,91832.49,1,,reject,,rejected,,2025-05-02 05:15:45.172857,,2025-05-02 05:15:45.172897,,69
1020,1020,895416.00,home,12,115537.26,0,,reject,,rejected,,2025-05-02 05:15:45.417793,,2025-05-02 05:15:45.417833,,210
1021,1021,275768.00,home,60,15154.57,0,,reject,,rejected,,2025-05-02 05:15:45.672812,,2025-05-02 05:15:45.672850,,125
1022,1022,513107.00,medical,60,56715.52,0,,approve,,approved,,2025-05-02 05:15:45.886949,,2025-05-02 05:15:45.886993,,158
1023,1023,952315.00,personal,36,58093.06,0,,reject,,rejected,,2025-05-02 05:15:46.070445,,2025-05-02 05:15:46.070490,,83
1024,1024,232306.00,personal,12,40385.41,0,,reject,,rejected,,2025-05-02 05:15:46.305004,,2025-05-02 05:15:46.305044,,260
1025,1025,681152.00,home,24,59177.06,0,,reject,,rejected,,2025-05-02 05:15:46.535666,,2025-05-02 05:15:46.535713,,143
1026,1026,805383.00,home,60,44029.10,1,,reject,,rejected,,2025-05-02 05:15:46.850995,,2025-05-02 05:15:46.851036,,50
1027,1027,379706.00,home,60,100354.65,1,,reject,,rejected,,2025-05-02 05:15:47.060004,,2025-05-02 05:15:47.060050,,109
1028,1028,651370.00,home,48,115718.43,1,,reject,,rejected,,2025-05-02 05:15:47.274133,,2025-05-02 05:15:47.274165,,218
1029,1029,407022.00,education,24,42169.42,1,,approve,,approved,,2025-05-02 05:15:47.478127,,2025-05-02 05:15:47.478158,,133
1030,1030,79750.00,business,24,12637.01,1,,reject,,rejected,,2025-05-02 05:15:47.916075,,2025-05-02 05:15:47.916114,,160
1031,1031,817794.00,medical,24,105099.80,0,,reject,,rejected,,2025-05-02 05:15:48.262650,,2025-05-02 05:15:48.262695,,299
1032,1032,164973.00,education,36,105099.80,1,,reject,,rejected,,2025-05-02 05:15:48.578530,,2025-05-02 05:15:48.578569,,299
1033,1033,328285.00,home,48,91560.80,0,,reject,,rejected,,2025-05-02 05:15:48.792906,,2025-05-02 05:15:48.792944,,193
1034,1034,289774.00,business,12,98582.29,0,,reject,,rejected,,2025-05-02 05:15:48.976308,,2025-05-02 05:15:48.976357,,52
1035,1035,213811.00,home,36,67636.37,1,,reject,,rejected,,2025-05-02 05:15:49.222308,,2025-05-02 05:15:49.222349,,139
1036,1036,717840.00,business,24,43542.97,1,,reject,,rejected,,2025-05-02 05:15:49.487404,,2025-05-02 05:15:49.487450,,86
1037,1037,213296.00,personal,24,115537.26,0,,reject,,rejected,,2025-05-02 05:15:49.670940,,2025-05-02 05:15:49.670987,,210
1038,1038,226473.00,personal,12,30252.34,0,,reject,,rejected,,2025-05-02 05:15:49.885128,,2025-05-02 05:15:49.885179,,216
1039,1039,967577.00,business,36,107500.98,1,,reject,,rejected,,2025-05-02 05:15:50.089029,,2025-05-02 05:15:50.089075,,269
1040,1040,713915.00,education,48,58093.06,1,,reject,,rejected,,2025-05-02 05:15:50.384524,,2025-05-02 05:15:50.384570,,83
1041,1041,797546.00,business,12,113796.89,1,,reject,,rejected,,2025-05-02 05:15:50.690310,,2025-05-02 05:15:50.690358,,197
1042,1042,953673.00,personal,60,80935.22,0,,reject,,rejected,,2025-05-02 05:15:50.873978,,2025-05-02 05:15:50.874024,,70
1043,1043,111917.00,business,12,14986.58,0,,reject,,rejected,,2025-05-02 05:15:51.067990,,2025-05-02 05:15:51.068035,,47
1044,1044,832162.00,home,12,80662.26,1,,reject,,rejected,,2025-05-02 05:15:51.271587,,2025-05-02 05:15:51.271632,,60
1045,1045,669196.00,business,60,90906.28,0,,approve,,approved,,2025-05-02 05:15:51.530499,,2025-05-02 05:15:51.530562,,13
1046,1046,66560.00,home,48,45923.82,0,,reject,,rejected,,2025-05-02 05:15:51.797260,,2025-05-02 05:15:51.797300,,120
1047,1047,277615.00,home,24,71287.88,0,,reject,,rejected,,2025-05-02 05:15:52.189899,,2025-05-02 05:15:52.189949,,137
1048,1048,804632.00,business,60,72783.94,0,,reject,,rejected,,2025-05-02 05:15:52.373305,,2025-05-02 05:15:52.373345,,49
1049,1049,979989.00,home,12,43542.97,1,,reject,,rejected,,2025-05-02 05:15:52.587775,,2025-05-02 05:15:52.587825,,86
1050,1050,430568.00,home,60,54975.11,1,,reject,,rejected,,2025-05-02 05:15:52.771032,,2025-05-02 05:15:52.771080,,131
1051,1051,854003.00,medical,24,101608.21,1,,approve,,approved,,2025-05-02 05:15:52.985108,,2025-05-02 05:15:52.985149,,66
1052,1052,862195.00,business,24,59792.46,1,,reject,,rejected,,2025-05-02 05:15:53.168691,,2025-05-02 05:15:53.168744,,112
1053,1053,922375.00,home,24,71287.88,1,,reject,,rejected,,2025-05-02 05:15:53.432689,,2025-05-02 05:15:53.432740,,137
1054,1054,263638.00,personal,48,47968.63,1,,reject,,rejected,,2025-05-02 05:15:53.679708,,2025-05-02 05:15:53.679766,,175
1055,1055,380933.00,education,24,90906.28,1,,approve,,approved,,2025-05-02 05:15:53.893808,,2025-05-02 05:15:53.893852,,13
1056,1056,389801.00,personal,24,59792.46,1,,reject,,rejected,,2025-05-02 05:15:54.077656,,2025-05-02 05:15:54.077697,,112
1057,1057,837675.00,education,48,49179.91,1,,reject,,rejected,,2025-05-02 05:15:54.291493,,2025-05-02 05:15:54.291532,,7
1058,1058,116416.00,education,12,109398.24,1,,reject,,rejected,,2025-05-02 05:15:54.485234,,2025-05-02 05:15:54.485281,,24
1059,1059,376523.00,medical,24,105099.80,1,,reject,,rejected,,2025-05-02 05:15:54.689327,,2025-05-02 05:15:54.689369,,299
1060,1060,986888.00,personal,12,68319.57,0,,reject,,rejected,,2025-05-02 05:15:54.893323,,2025-05-02 05:15:54.893361,,121
1061,1061,637147.00,personal,24,123623.68,0,,reject,,rejected,,2025-05-02 05:15:55.097418,,2025-05-02 05:15:55.097466,,126
1062,1062,208340.00,home,48,26454.38,1,,reject,,rejected,,2025-05-02 05:15:55.270622,,2025-05-02 05:15:55.270663,,177
1063,1063,669870.00,education,24,15883.13,0,,reject,,rejected,,2025-05-02 05:15:55.597605,,2025-05-02 05:15:55.597650,,48
1064,1064,673973.00,home,12,107403.13,0,,reject,,rejected,,2025-05-02 05:15:55.862334,,2025-05-02 05:15:55.862373,,104
1065,1065,188107.00,home,48,22173.56,0,,approve,,approved,,2025-05-02 05:15:56.076472,,2025-05-02 05:15:56.076517,,207
1066,1066,393531.00,medical,24,19278.78,0,,reject,,rejected,,2025-05-02 05:15:56.290464,,2025-05-02 05:15:56.290495,,242
1067,1067,581195.00,business,48,88816.35,1,,reject,,rejected,,2025-05-02 05:15:56.474046,,2025-05-02 05:15:56.474078,,162
1068,1068,643302.00,medical,48,20061.26,1,,reject,,rejected,,2025-05-02 05:15:56.780142,,2025-05-02 05:15:56.780188,,190
1069,1069,700865.00,education,12,107403.13,0,,reject,,rejected,,2025-05-02 05:15:57.014638,,2025-05-02 05:15:57.014682,,104
1070,1070,549455.00,medical,12,80149.69,0,,reject,,rejected,,2025-05-02 05:15:57.300289,,2025-05-02 05:15:57.300335,,250
1071,1071,679381.00,business,36,27700.93,1,,reject,,rejected,,2025-05-02 05:15:57.597122,,2025-05-02 05:15:57.597164,,159
